"quarter","quarter_date","receiving_country","sending_country","amount_usd","total_cost_pct","mto_cost_pct","bank_cost_pct","fee_pct","fx_margin_pct","total_cost_pct_500","num_services","pct_digital"
"2013Q4",2013-10-01,"Philippines","United Kingdom",200,6.856,6.786,7.51,6.166,0.69,3.275,31,3.2
"2013Q4",2013-10-01,"Philippines","United States",200,5.086,5.199,4.849,3.791,1.295,2.861,30,3.3
"2014Q1",2014-01-01,"Bangladesh","Malaysia",200,5.896,2.078,7.424,3.055,2.841,4.134,14,0
"2014Q1",2014-01-01,"Bangladesh","Saudi Arabia",200,4.007,3.874,4.34,2.647,1.36,2.421,7,0
"2014Q1",2014-01-01,"Bangladesh","Singapore",200,3.032,3.439,1.61,2.884,0.148,1.772,9,0
"2014Q1",2014-01-01,"Bangladesh","United Kingdom",200,4.651,5.125,2.757,4.387,0.265,2.245,15,0
"2014Q1",2014-01-01,"India","Australia",200,7.854,5.931,12.457,6.134,1.719,4.183,39,0
"2014Q1",2014-01-01,"India","Canada",200,9.209,9.969,8.231,7.812,1.396,4.559,16,0
"2014Q1",2014-01-01,"India","France",200,8.38,6.726,12.64,6.142,2.238,5.158,10,0
"2014Q1",2014-01-01,"India","Germany",200,6.859,5.164,12.76,5.206,1.653,4.029,11,0
"2014Q1",2014-01-01,"India","Italy",200,5.37,5.701,3.88,4.274,1.096,3.539,11,0
"2014Q1",2014-01-01,"India","Japan",200,16.939,9.27,21.732,15.925,1.014,7.68,26,0
"2014Q1",2014-01-01,"India","New Zealand",200,7.857,6.971,9.52,5.702,2.155,4.529,23,0
"2014Q1",2014-01-01,"India","Qatar",200,9.432,11.523,3.857,2.688,6.744,7.822,11,0
"2014Q1",2014-01-01,"India","Saudi Arabia",200,4.666,4.728,4.51,2.644,2.021,3.083,7,0
"2014Q1",2014-01-01,"India","Singapore",200,3.718,3.678,3.768,2.662,1.056,2.353,9,0
"2014Q1",2014-01-01,"India","United Arab Emirates",200,2.679,2.679,NA,2.04,0.639,1.457,14,0
"2014Q1",2014-01-01,"India","United Kingdom",200,3.32,4.012,2.033,2.575,0.744,1.849,20,0
"2014Q1",2014-01-01,"India","United States",200,3.177,3.35,3.337,2.515,0.662,1.704,17,0
"2014Q1",2014-01-01,"Nepal","Saudi Arabia",200,3.637,3.608,3.78,2.8,0.837,1.962,6,0
"2014Q1",2014-01-01,"Nepal","United Arab Emirates",200,5.373,4.926,8.95,3.287,2.086,3.404,18,0
"2014Q1",2014-01-01,"Nepal","United Kingdom",200,7.091,7.409,5.18,5.114,1.977,4.247,14,7.1
"2014Q1",2014-01-01,"Philippines","Australia",200,7.362,6.011,19.02,5.545,1.818,4.115,77,2.6
"2014Q1",2014-01-01,"Philippines","Canada",200,6.89,6.836,7.092,6.166,0.723,3.2,24,0
"2014Q1",2014-01-01,"Philippines","Italy",200,5.56,5.988,4.919,5.268,0.292,2.578,20,5
"2014Q1",2014-01-01,"Philippines","Japan",200,10.805,7.964,14.178,9.69,1.114,5.391,35,5.7
"2014Q1",2014-01-01,"Philippines","Malaysia",200,5.291,3.546,7.036,3.156,2.136,3.494,16,0
"2014Q1",2014-01-01,"Philippines","New Zealand",200,7.393,6.184,12.028,5.29,2.103,4.257,29,3.4
"2014Q1",2014-01-01,"Philippines","Qatar",200,8.538,8.065,10.113,2.95,5.588,6.772,13,7.7
"2014Q1",2014-01-01,"Philippines","Saudi Arabia",200,5.773,6.216,3.56,2.978,2.795,3.992,6,0
"2014Q1",2014-01-01,"Philippines","Singapore",200,4.409,4.497,3.705,2.47,1.939,2.959,36,0
"2014Q1",2014-01-01,"Philippines","Spain",200,5.546,5.546,NA,3.788,1.758,3.76,5,0
"2014Q1",2014-01-01,"Philippines","United Arab Emirates",200,3.271,3.271,NA,2.705,0.566,1.651,15,0
"2014Q1",2014-01-01,"Philippines","United Kingdom",200,7.609,7.482,8.663,5.952,1.656,4.09,28,7.1
"2014Q1",2014-01-01,"Philippines","United States",200,5.392,5.507,4.957,3.694,1.698,3.451,32,0
"2014Q2",2014-04-01,"Bangladesh","Malaysia",200,5.008,1.878,7.113,2.855,2.153,3.374,17,5.9
"2014Q2",2014-04-01,"Bangladesh","Saudi Arabia",200,3.057,3.83,1.125,2.65,0.407,1.469,7,0
"2014Q2",2014-04-01,"Bangladesh","Singapore",200,1.913,1.974,1.84,1.921,-0.009,0.766,7,0
"2014Q2",2014-04-01,"Bangladesh","United Kingdom",200,4.974,4.818,5.757,4.523,0.452,2.407,18,0
"2014Q2",2014-04-01,"India","Australia",200,7.709,5.588,12.776,6.199,1.511,4.052,39,0
"2014Q2",2014-04-01,"India","Canada",200,9.704,6.26,11.771,7.812,1.892,5.054,16,0
"2014Q2",2014-04-01,"India","France",200,8.142,6.74,12.375,5.911,2.231,4.998,11,0
"2014Q2",2014-04-01,"India","Germany",200,7.926,6.309,13.31,5.375,2.551,5.305,11,0
"2014Q2",2014-04-01,"India","Italy",200,5.778,6.26,3.61,4.534,1.245,3.689,11,0
"2014Q2",2014-04-01,"India","Japan",200,16.89,10.238,20.881,14.802,2.087,8.316,24,0
"2014Q2",2014-04-01,"India","New Zealand",200,8.364,7.571,9.75,5.84,2.524,4.974,22,0
"2014Q2",2014-04-01,"India","Qatar",200,5.455,5.528,5.26,3.162,2.293,3.561,11,0
"2014Q2",2014-04-01,"India","Saudi Arabia",200,6.109,6.37,5.455,2.817,3.291,4.42,7,0
"2014Q2",2014-04-01,"India","Singapore",200,5.146,5.37,4.923,2.739,2.407,3.782,8,0
"2014Q2",2014-04-01,"India","United Arab Emirates",200,2.631,2.631,NA,2.044,0.587,1.55,14,0
"2014Q2",2014-04-01,"India","United Kingdom",200,3.903,4.666,2.378,2.867,1.037,2.203,24,0
"2014Q2",2014-04-01,"India","United States",200,4.147,4.254,4.915,2.683,1.464,2.577,15,0
"2014Q2",2014-04-01,"Nepal","Saudi Arabia",200,6.4,6.53,5.75,2.8,3.6,4.725,6,0
"2014Q2",2014-04-01,"Nepal","United Arab Emirates",200,5.612,5.359,7.63,3.287,2.324,3.642,18,0
"2014Q2",2014-04-01,"Nepal","United Kingdom",200,6.756,7.109,4.64,4.203,2.554,4.259,14,7.1
"2014Q2",2014-04-01,"Philippines","Australia",200,7.051,5.811,18.838,5.612,1.439,3.732,84,2.4
"2014Q2",2014-04-01,"Philippines","Canada",200,5.451,5.091,6.606,4.619,0.832,2.728,21,0
"2014Q2",2014-04-01,"Philippines","Italy",200,5.257,6.067,4.343,5.119,0.138,2.355,21,4.8
"2014Q2",2014-04-01,"Philippines","Japan",200,10.812,7.575,14.229,9.446,1.366,5.559,37,5.4
"2014Q2",2014-04-01,"Philippines","Malaysia",200,4.182,2.851,6.227,2.805,1.377,2.585,18,0
"2014Q2",2014-04-01,"Philippines","New Zealand",200,7.696,6.51,11.845,5.429,2.267,4.48,27,3.7
"2014Q2",2014-04-01,"Philippines","Qatar",200,6.477,6.146,7.58,3.321,3.156,4.489,13,7.7
"2014Q2",2014-04-01,"Philippines","Saudi Arabia",200,3.983,4.166,3.07,2.978,1.005,2.2,6,0
"2014Q2",2014-04-01,"Philippines","Singapore",200,3.649,3.788,2.645,2.498,1.151,2.182,33,0
"2014Q2",2014-04-01,"Philippines","Spain",200,5.66,5.66,NA,3.788,1.872,3.584,5,0
"2014Q2",2014-04-01,"Philippines","United Arab Emirates",200,3.157,3.157,NA,2.639,0.517,1.576,15,0
"2014Q2",2014-04-01,"Philippines","United Kingdom",200,7.065,7.051,7.245,5.875,1.19,3.752,28,7.1
"2014Q2",2014-04-01,"Philippines","United States",200,5.857,5.634,6.429,4.47,1.387,3.503,25,0
"2014Q3",2014-07-01,"Bangladesh","Malaysia",200,5.259,2.12,7.924,2.503,2.756,3.845,15,6.7
"2014Q3",2014-07-01,"Bangladesh","Saudi Arabia",200,3.644,3.804,3.245,2.649,0.996,2.059,7,0
"2014Q3",2014-07-01,"Bangladesh","Singapore",200,1.611,1.588,1.67,1.921,-0.31,0.463,7,0
"2014Q3",2014-07-01,"Bangladesh","United Kingdom",200,5.356,5.364,5.3,4.489,0.868,2.832,17,0
"2014Q3",2014-07-01,"India","Australia",200,7.056,6.098,11.078,5.309,1.746,3.907,38,0
"2014Q3",2014-07-01,"India","Canada",200,8.731,5.279,11.147,7.116,1.614,4.496,17,0
"2014Q3",2014-07-01,"India","France",200,8.824,7.201,14.12,5.936,2.887,5.771,11,0
"2014Q3",2014-07-01,"India","Germany",200,6.807,5.166,12.26,4.653,2.153,4.301,12,0
"2014Q3",2014-07-01,"India","Italy",200,5.542,5.962,3.65,4.551,0.991,3.413,11,0
"2014Q3",2014-07-01,"India","Japan",200,15.906,9.216,21.567,14.56,1.347,7.49,24,0
"2014Q3",2014-07-01,"India","New Zealand",200,7.945,7.062,9.491,5.928,2.017,4.466,22,0
"2014Q3",2014-07-01,"India","Qatar",200,4.624,4.97,3.7,2.69,1.934,3.015,11,0
"2014Q3",2014-07-01,"India","Saudi Arabia",200,3.303,3.634,2.475,2.82,0.483,1.616,7,0
"2014Q3",2014-07-01,"India","Singapore",200,4.269,4.053,4.43,2.637,1.631,2.981,7,0
"2014Q3",2014-07-01,"India","United Arab Emirates",200,2.844,2.844,NA,2.044,0.8,1.697,14,0
"2014Q3",2014-07-01,"India","United Kingdom",200,3.602,4.167,2.4,2.753,0.848,2.009,25,0
"2014Q3",2014-07-01,"India","United States",200,3.482,3.571,4.345,2.717,0.765,1.892,15,0
"2014Q3",2014-07-01,"Nepal","Saudi Arabia",200,4.48,4.644,3.66,2.8,1.68,2.803,6,0
"2014Q3",2014-07-01,"Nepal","United Arab Emirates",200,4.276,4.013,6.385,3.287,0.989,2.305,18,0
"2014Q3",2014-07-01,"Nepal","United Kingdom",200,6.241,6.736,3.515,4.147,2.094,3.778,13,0
"2014Q3",2014-07-01,"Philippines","Australia",200,5.502,5.557,NA,4.668,0.834,2.748,77,2.6
"2014Q3",2014-07-01,"Philippines","Canada",200,5.084,4.792,6.02,4.666,0.418,2.351,21,0
"2014Q3",2014-07-01,"Philippines","Italy",200,5.5,6.207,4.77,5.138,0.363,2.589,21,4.8
"2014Q3",2014-07-01,"Philippines","Japan",200,10.566,7.772,14.232,9.445,1.12,5.377,37,5.4
"2014Q3",2014-07-01,"Philippines","Malaysia",200,3.926,3.031,5.295,2.368,1.558,2.562,16,0
"2014Q3",2014-07-01,"Philippines","New Zealand",200,6.59,5.533,12.14,4.724,1.866,3.805,25,4
"2014Q3",2014-07-01,"Philippines","Qatar",200,5.328,4.93,7.52,2.845,2.484,3.688,13,7.7
"2014Q3",2014-07-01,"Philippines","Saudi Arabia",200,4.48,4.644,3.66,2.977,1.503,2.697,6,0
"2014Q3",2014-07-01,"Philippines","Singapore",200,3.494,3.579,2.875,2.451,1.043,2.053,33,0
"2014Q3",2014-07-01,"Philippines","Spain",200,4.328,4.328,NA,3.356,0.972,2.798,5,0
"2014Q3",2014-07-01,"Philippines","United Arab Emirates",200,3.251,3.251,NA,2.73,0.521,1.613,15,0
"2014Q3",2014-07-01,"Philippines","United Kingdom",200,6.588,6.737,4.65,5.738,0.85,3.266,28,7.1
"2014Q3",2014-07-01,"Philippines","United States",200,5.352,5.235,5.742,3.741,1.611,3.254,32,0
"2014Q4",2014-10-01,"Bangladesh","Malaysia",200,5.011,1.94,7.608,2.548,2.463,3.609,15,6.7
"2014Q4",2014-10-01,"Bangladesh","Saudi Arabia",200,4.464,4.468,4.455,2.647,1.817,2.88,7,0
"2014Q4",2014-10-01,"Bangladesh","Singapore",200,1.937,2,1.78,1.924,0.013,0.787,7,0
"2014Q4",2014-10-01,"Bangladesh","United Kingdom",200,4.159,4.205,3.46,4.175,-0.016,1.841,16,0
"2014Q4",2014-10-01,"India","Australia",200,5.924,4.771,10.84,4.669,1.256,3.218,40,0
"2014Q4",2014-10-01,"India","Canada",200,9.098,5.317,12.039,7.656,1.442,4.542,16,0
"2014Q4",2014-10-01,"India","France",200,7.859,6.165,12.94,5.621,2.238,4.979,11,0
"2014Q4",2014-10-01,"India","Germany",200,6.882,5.254,12.44,4.887,1.995,4.202,12,0
"2014Q4",2014-10-01,"India","Italy",200,5.227,6.191,0.89,4.225,1.002,3.317,11,0
"2014Q4",2014-10-01,"India","Japan",200,14.579,8.841,20.316,13.606,0.972,6.739,22,0
"2014Q4",2014-10-01,"India","New Zealand",200,8.563,7.536,10.161,5.887,2.676,5.121,23,0
"2014Q4",2014-10-01,"India","Qatar",200,5.893,6.776,3.537,2.69,3.203,4.283,11,0
"2014Q4",2014-10-01,"India","Saudi Arabia",200,4.999,5.178,4.55,2.819,2.18,3.307,7,0
"2014Q4",2014-10-01,"India","Singapore",200,4.384,4.403,4.37,2.636,1.749,3.099,7,0
"2014Q4",2014-10-01,"India","United Arab Emirates",200,3.274,3.274,NA,2.04,1.234,2.129,14,0
"2014Q4",2014-10-01,"India","United Kingdom",200,4.578,4.703,4.276,3.458,1.121,2.525,24,0
"2014Q4",2014-10-01,"India","United States",200,3.519,3.557,4.575,2.717,0.802,1.929,15,0
"2014Q4",2014-10-01,"Nepal","Saudi Arabia",200,5.203,5.382,4.31,2.797,2.407,3.532,6,0
"2014Q4",2014-10-01,"Nepal","United Arab Emirates",200,4.612,4.246,7.54,3.362,1.249,2.597,18,0
"2014Q4",2014-10-01,"Nepal","United Kingdom",200,6.02,6.544,3.4,4.284,1.736,3.478,12,0
"2014Q4",2014-10-01,"Philippines","Australia",200,5.789,5.841,NA,4.607,1.183,3.074,74,2.7
"2014Q4",2014-10-01,"Philippines","Canada",200,5.859,4.854,9.072,5.38,0.478,2.484,21,0
"2014Q4",2014-10-01,"Philippines","Italy",200,5.93,6.421,5.013,5.422,0.508,2.85,21,4.8
"2014Q4",2014-10-01,"Philippines","Japan",200,10.629,7.498,14.544,9.423,1.207,5.416,36,5.6
"2014Q4",2014-10-01,"Philippines","Malaysia",200,3.871,2.881,5.527,2.321,1.551,2.578,16,6.2
"2014Q4",2014-10-01,"Philippines","New Zealand",200,7.718,6.387,12.244,5.368,2.35,4.589,22,4.5
"2014Q4",2014-10-01,"Philippines","Qatar",200,6.335,6.247,6.815,2.844,3.491,4.695,13,7.7
"2014Q4",2014-10-01,"Philippines","Saudi Arabia",200,3.913,4.028,3.34,2.978,0.935,2.132,6,0
"2014Q4",2014-10-01,"Philippines","Singapore",200,3.406,3.509,2.665,2.478,0.928,1.981,33,0
"2014Q4",2014-10-01,"Philippines","Spain",200,4.014,4.014,NA,3.358,0.656,2.484,5,0
"2014Q4",2014-10-01,"Philippines","United Arab Emirates",200,3.649,3.649,NA,2.73,0.919,2.013,15,0
"2014Q4",2014-10-01,"Philippines","United Kingdom",200,6.812,6.968,4.79,5.645,1.167,3.589,28,7.1
"2014Q4",2014-10-01,"Philippines","United States",200,5.133,5.459,3.798,3.535,1.598,3.307,34,0
"2015Q1",2015-01-01,"Bangladesh","Malaysia",200,5.925,2.425,9.174,2.621,3.304,4.54,14,7.1
"2015Q1",2015-01-01,"Bangladesh","Saudi Arabia",200,4.33,4.802,3.15,2.669,1.661,2.731,7,0
"2015Q1",2015-01-01,"Bangladesh","Singapore",200,2.179,2.224,2.11,1.923,0.256,1.03,7,0
"2015Q1",2015-01-01,"Bangladesh","United Kingdom",200,4.971,5.065,3.56,4.449,0.522,2.365,16,6.2
"2015Q1",2015-01-01,"India","Australia",200,6.16,5.118,10.411,4.848,1.312,3.351,38,0
"2015Q1",2015-01-01,"India","Canada",200,9.409,6.095,12.354,7.411,1.998,5.139,17,0
"2015Q1",2015-01-01,"India","France",200,7.303,5.521,12.635,5.679,1.624,4.415,11,0
"2015Q1",2015-01-01,"India","Germany",200,6.58,5.069,12.42,4.598,1.982,4.187,13,0
"2015Q1",2015-01-01,"India","Italy",200,4.818,5.698,0.42,4.171,0.647,2.892,12,0
"2015Q1",2015-01-01,"India","Japan",200,14.917,8.919,20.915,13.606,1.311,7.076,22,0
"2015Q1",2015-01-01,"India","New Zealand",200,8.441,7.386,10.082,5.937,2.504,4.958,23,0
"2015Q1",2015-01-01,"India","Qatar",200,5.914,6.778,3.61,2.702,3.212,4.296,11,0
"2015Q1",2015-01-01,"India","Saudi Arabia",200,4.884,5.358,3.7,2.821,2.063,3.194,7,0
"2015Q1",2015-01-01,"India","Singapore",200,3.934,4.817,3.404,2.259,1.675,2.834,8,0
"2015Q1",2015-01-01,"India","United Arab Emirates",200,2.911,2.911,NA,2.041,0.87,2.017,14,0
"2015Q1",2015-01-01,"India","United Kingdom",200,4.152,4.369,3.594,2.968,1.185,2.375,25,0
"2015Q1",2015-01-01,"India","United States",200,3.503,3.523,4.535,2.547,0.956,2.012,16,0
"2015Q1",2015-01-01,"Nepal","Saudi Arabia",200,4.515,4.678,3.7,2.847,1.668,2.812,6,0
"2015Q1",2015-01-01,"Nepal","United Arab Emirates",200,4.619,4.236,7.68,3.324,1.294,2.624,18,0
"2015Q1",2015-01-01,"Nepal","United Kingdom",200,6.398,6.693,4.92,3.936,2.462,4.064,12,0
"2015Q1",2015-01-01,"Philippines","Australia",200,5.398,5.398,NA,4.522,0.876,2.734,65,3.1
"2015Q1",2015-01-01,"Philippines","Canada",200,5.66,4.682,8.984,5.158,0.502,2.647,22,0
"2015Q1",2015-01-01,"Philippines","Italy",200,5.316,5.445,4.818,5.203,0.113,2.361,24,4.2
"2015Q1",2015-01-01,"Philippines","Japan",200,10.619,7.664,14.312,9.469,1.15,5.361,36,5.6
"2015Q1",2015-01-01,"Philippines","Malaysia",200,3.276,2.268,4.953,2.321,0.955,1.981,16,6.2
"2015Q1",2015-01-01,"Philippines","New Zealand",200,8.905,7.489,12.586,6.005,2.9,5.387,18,5.6
"2015Q1",2015-01-01,"Philippines","Qatar",200,6.99,6.983,7.03,2.855,4.135,5.343,13,7.7
"2015Q1",2015-01-01,"Philippines","Saudi Arabia",200,4.288,4.456,3.45,2.977,1.312,2.505,6,0
"2015Q1",2015-01-01,"Philippines","Singapore",200,3.722,3.84,2.865,2.552,1.169,2.248,33,0
"2015Q1",2015-01-01,"Philippines","Spain",200,4.944,4.944,NA,3.558,1.386,3.114,5,0
"2015Q1",2015-01-01,"Philippines","United Arab Emirates",200,3.515,3.515,NA,2.792,0.723,1.841,15,0
"2015Q1",2015-01-01,"Philippines","United Kingdom",200,6.426,6.582,4.63,5.68,0.746,3.148,25,4
"2015Q1",2015-01-01,"Philippines","United States",200,4.827,4.98,3.944,3.436,1.392,2.971,35,0
"2015Q2",2015-04-01,"Bangladesh","Malaysia",200,4.402,1.533,7.236,2.804,1.599,2.976,14,7.1
"2015Q2",2015-04-01,"Bangladesh","Saudi Arabia",200,4.156,4.25,3.92,2.611,1.544,2.593,7,0
"2015Q2",2015-04-01,"Bangladesh","Singapore",200,2.164,2.19,1.98,1.924,0.24,1.014,7,0
"2015Q2",2015-04-01,"Bangladesh","United Kingdom",200,3.336,3.374,2.69,3.906,-0.569,1.222,18,0
"2015Q2",2015-04-01,"India","Australia",200,6.78,5.579,11.019,5.057,1.723,3.815,35,0
"2015Q2",2015-04-01,"India","Canada",200,9.695,5.842,13.119,7.441,2.254,5.289,17,0
"2015Q2",2015-04-01,"India","France",200,8.235,6.29,14.38,5.314,2.921,5.612,10,0
"2015Q2",2015-04-01,"India","Germany",200,6.312,4.671,12.88,4.598,1.715,3.889,13,0
"2015Q2",2015-04-01,"India","Italy",200,5.86,6.7,1.66,4.231,1.629,3.894,12,0
"2015Q2",2015-04-01,"India","Japan",200,14.906,8.899,20.914,13.607,1.299,7.068,22,0
"2015Q2",2015-04-01,"India","New Zealand",200,8.204,7.021,10.176,5.736,2.468,4.828,24,0
"2015Q2",2015-04-01,"India","Qatar",200,6.006,6.758,4.003,2.827,3.179,4.313,11,0
"2015Q2",2015-04-01,"India","Saudi Arabia",200,4.55,4.792,3.945,2.859,1.691,2.837,7,0
"2015Q2",2015-04-01,"India","Singapore",200,3.82,3.445,4.12,2.093,1.727,2.797,9,0
"2015Q2",2015-04-01,"India","United Arab Emirates",200,2.924,2.924,NA,2.042,0.882,1.953,14,0
"2015Q2",2015-04-01,"India","United Kingdom",200,3.836,4.264,2.82,2.742,1.094,2.212,27,0
"2015Q2",2015-04-01,"India","United States",200,3.406,3.58,3.98,2.593,0.813,1.888,16,0
"2015Q2",2015-04-01,"Nepal","Saudi Arabia",200,2.662,2.63,2.82,1.355,1.307,1.848,6,0
"2015Q2",2015-04-01,"Nepal","United Arab Emirates",200,2.726,1.833,8.53,1.496,1.23,1.902,15,0
"2015Q2",2015-04-01,"Nepal","United Kingdom",200,5.542,5.542,NA,2.915,2.627,3.726,10,0
"2015Q2",2015-04-01,"Philippines","Australia",200,5.719,5.719,NA,4.361,1.359,3.155,58,3.4
"2015Q2",2015-04-01,"Philippines","Canada",200,4.862,4.515,6.042,4.523,0.339,2.221,22,0
"2015Q2",2015-04-01,"Philippines","Italy",200,5.855,6.143,4.976,5.329,0.526,2.824,24,4.2
"2015Q2",2015-04-01,"Philippines","Japan",200,10.524,7.629,14.141,9.423,1.101,5.298,36,5.6
"2015Q2",2015-04-01,"Philippines","Malaysia",200,3.35,2.342,4.942,2.458,0.892,1.942,16,6.2
"2015Q2",2015-04-01,"Philippines","New Zealand",200,8.631,7.215,12.312,6.005,2.626,5.129,18,5.6
"2015Q2",2015-04-01,"Philippines","Qatar",200,7.044,6.941,7.61,2.855,4.189,5.397,13,7.7
"2015Q2",2015-04-01,"Philippines","Saudi Arabia",200,4.847,5.024,3.96,2.953,1.893,3.168,6,0
"2015Q2",2015-04-01,"Philippines","Singapore",200,3.536,3.632,2.837,2.553,0.982,2.062,33,0
"2015Q2",2015-04-01,"Philippines","Spain",200,4.602,4.602,NA,3.702,0.9,2.634,5,0
"2015Q2",2015-04-01,"Philippines","United Arab Emirates",200,3.27,3.27,NA,2.687,0.583,1.709,16,0
"2015Q2",2015-04-01,"Philippines","United Kingdom",200,5.945,6.102,4.06,5.393,0.551,2.701,26,7.7
"2015Q2",2015-04-01,"Philippines","United States",200,5.051,5.102,4.95,3.025,2.026,3.383,38,0
"2015Q3",2015-07-01,"Bangladesh","Malaysia",200,5.86,2.915,8.7,2.991,2.869,4.281,14,7.1
"2015Q3",2015-07-01,"Bangladesh","Saudi Arabia",200,3.067,3.226,2.67,2.303,0.764,1.687,7,0
"2015Q3",2015-07-01,"Bangladesh","Singapore",200,1.867,1.898,1.65,1.923,-0.056,0.721,7,0
"2015Q3",2015-07-01,"Bangladesh","United Kingdom",200,4.163,4.228,3.06,3.871,0.292,2.101,18,0
"2015Q3",2015-07-01,"India","Australia",200,6.553,5.308,11.318,5.027,1.526,3.604,36,0
"2015Q3",2015-07-01,"India","Canada",200,9.176,5.543,12.407,7.441,1.736,4.771,17,0
"2015Q3",2015-07-01,"India","France",200,6.577,4.342,12.03,5.421,1.156,3.822,9,0
"2015Q3",2015-07-01,"India","Germany",200,6.341,4.832,12.42,4.552,1.789,3.908,13,0
"2015Q3",2015-07-01,"India","Italy",200,4.332,4.797,1.77,3.852,0.479,2.615,13,0
"2015Q3",2015-07-01,"India","Japan",200,14.693,8.773,20.613,13.339,1.354,6.293,22,0
"2015Q3",2015-07-01,"India","New Zealand",200,7.602,6.617,8.945,5.622,1.98,4.255,26,0
"2015Q3",2015-07-01,"India","Qatar",200,5.372,5.909,3.76,2.817,2.554,3.684,12,0
"2015Q3",2015-07-01,"India","Saudi Arabia",200,4.941,5.256,4.155,2.819,2.123,3.254,7,0
"2015Q3",2015-07-01,"India","Singapore",200,5.685,6.221,4.826,2.282,3.403,4.46,13,15.4
"2015Q3",2015-07-01,"India","United Arab Emirates",200,2.802,2.802,NA,2.04,0.762,1.832,14,0
"2015Q3",2015-07-01,"India","United Kingdom",200,3.834,4.097,3.146,2.695,1.14,2.263,29,0
"2015Q3",2015-07-01,"India","United States",200,2.991,3.059,3.89,2.472,0.519,1.635,19,0
"2015Q3",2015-07-01,"Nepal","Saudi Arabia",200,0.558,0.546,0.62,2.485,-1.927,-0.932,6,0
"2015Q3",2015-07-01,"Nepal","United Arab Emirates",200,3.152,2.709,6.03,2.629,0.523,1.685,15,0
"2015Q3",2015-07-01,"Nepal","United Kingdom",200,5.789,5.789,NA,4.293,1.496,3.243,11,0
"2015Q3",2015-07-01,"Philippines","Australia",200,5.51,5.51,NA,4.248,1.262,3.02,44,4.5
"2015Q3",2015-07-01,"Philippines","Canada",200,5.161,4.726,6.64,4.431,0.73,2.575,22,0
"2015Q3",2015-07-01,"Philippines","Italy",200,5.025,5.129,4.375,5.152,-0.127,2.09,25,4
"2015Q3",2015-07-01,"Philippines","Japan",200,10.35,7.572,13.821,9.107,1.243,5.276,36,5.6
"2015Q3",2015-07-01,"Philippines","Malaysia",200,4.894,3.67,6.835,2.628,2.267,3.388,16,6.2
"2015Q3",2015-07-01,"Philippines","New Zealand",200,7.222,5.99,12.15,5.216,2.007,4.113,25,4
"2015Q3",2015-07-01,"Philippines","Qatar",200,6.514,6.431,7.01,2.856,3.658,4.861,14,14.3
"2015Q3",2015-07-01,"Philippines","Saudi Arabia",200,4.89,5.134,3.67,3.067,1.823,3.053,6,0
"2015Q3",2015-07-01,"Philippines","Singapore",200,3.427,3.203,4.227,2.121,1.306,2.213,32,0
"2015Q3",2015-07-01,"Philippines","Spain",200,4.498,4.498,NA,4.272,0.226,1.958,5,0
"2015Q3",2015-07-01,"Philippines","United Arab Emirates",200,3.736,3.736,NA,2.686,1.051,2.174,16,0
"2015Q3",2015-07-01,"Philippines","United Kingdom",200,6.714,6.819,5.51,5.344,1.37,3.52,25,8
"2015Q3",2015-07-01,"Philippines","United States",200,5.777,6.143,3.872,3.183,2.594,4.071,38,0
"2015Q4",2015-10-01,"Bangladesh","Kuwait",200,1.891,1.891,NA,1.528,0.364,1.022,8,0
"2015Q4",2015-10-01,"Bangladesh","Malaysia",200,4.386,1.975,7.945,2.604,1.782,3.179,20,5
"2015Q4",2015-10-01,"Bangladesh","Qatar",200,6.486,6.486,NA,2.326,4.16,5.137,11,9.1
"2015Q4",2015-10-01,"Bangladesh","Saudi Arabia",200,3.28,3.28,NA,2.54,0.74,1.76,1,0
"2015Q4",2015-10-01,"Bangladesh","Singapore",200,1.624,1.63,1.61,1.92,-0.296,0.483,7,0
"2015Q4",2015-10-01,"Bangladesh","United Arab Emirates",200,2.29,2.29,NA,2.107,0.182,1.138,8,0
"2015Q4",2015-10-01,"Bangladesh","United Kingdom",200,3.513,3.535,3.14,3.842,-0.329,1.444,18,0
"2015Q4",2015-10-01,"Bangladesh","United States",200,4.194,4.194,NA,3.987,0.208,2.026,9,0
"2015Q4",2015-10-01,"India","Australia",200,5.981,4.734,10.666,5.028,0.953,3.031,36,0
"2015Q4",2015-10-01,"India","Canada",200,7.811,4.816,10.806,6.084,1.727,4.355,16,0
"2015Q4",2015-10-01,"India","France",200,6.542,3.993,12.99,5.426,1.117,3.779,9,0
"2015Q4",2015-10-01,"India","Germany",200,7.306,4.983,14.895,4.597,2.709,4.801,14,0
"2015Q4",2015-10-01,"India","Italy",200,4.161,4.648,0.51,3.704,0.457,2.396,17,0
"2015Q4",2015-10-01,"India","Japan",200,14.155,8.754,20.539,12.683,1.473,6.895,24,0
"2015Q4",2015-10-01,"India","Kuwait",200,2.488,2.488,NA,1.66,0.828,1.548,9,0
"2015Q4",2015-10-01,"India","Malaysia",200,2.817,2.678,3.27,1.755,1.062,1.929,12,8.3
"2015Q4",2015-10-01,"India","New Zealand",200,7.307,6.122,9.031,5.156,2.152,4.239,27,0
"2015Q4",2015-10-01,"India","Qatar",200,5.763,6.398,2.59,2.556,3.208,4.278,12,0
"2015Q4",2015-10-01,"India","Saudi Arabia",200,4.415,4.672,3.645,2.718,1.698,2.789,8,0
